id,yield
17181,6865.123927147863
17182,6252.314915016442
17183,3811.3502797916362
17184,3674.339043373156
17185,7233.094431976764
17186,5689.018292945623
17187,7616.699067961131
17188,5067.584962594825
17189,4951.848674934929
17190,7282.185875642927
17191,7268.19443697191
17192,3145.1381840683193
17193,7220.35094457953
17194,5374.169630380459
17195,5996.912391874302
17196,5324.169054925436
17197,6035.739345824454
17198,5545.182262934233
17199,7371.021019258745
17200,5803.92018702427
17201,2815.3343518646325
17202,4835.496244386692
17203,6478.0584922466705
17204,6484.371264456172
17205,4182.416829726593
17206,7094.724521169074
17207,5299.78837630038
17208,4366.078271032186
17209,4664.123766457589
17210,5024.159941114958
17211,5967.559749162225
17212,5808.382000791213
17213,6771.270450480198
17214,4569.035736729944
17215,5212.931767235731
17216,7576.461740239267
17217,6268.617983016267
17218,7972.029930256745
17219,4503.680115279928
17220,4970.169387854261
17221,4559.577431499154
17222,6006.579511587415
17223,7398.191230285333
17224,6852.0345416564
17225,4935.123865714596
17226,6733.525477842216
17227,7738.797573211431
17228,4721.548105362666
17229,6546.8462047570765
17230,4889.831976562553
17231,6048.828693188057
17232,4318.723717666259
17233,8034.5705734953435
17234,7114.1075761688035
17235,7719.681924148251
17236,6926.135795680139
17237,5726.6785750730705
17238,6125.267260887043
17239,6311.114354407747
17240,7545.175939212531
17241,4968.8270080588645
17242,6570.713984828371
17243,3458.2435905561615
17244,5705.252071085707
17245,7649.008443154471
17246,5800.295489882302
17247,6924.412755664252
17248,5264.430432607695
17249,7416.523215068193
17250,3090.603223598731
17251,6103.403602053488
17252,6691.289551415407
17253,4627.526479072564
17254,5567.082004895422
17255,6064.069696714575
17256,6083.6458199185145
17257,4741.508162550257
17258,6833.719073014467
17259,6159.419850446346
17260,5889.625102511067
17261,7813.238923511361
17262,5517.1110299642805
17263,4202.887850736194
17264,5463.047128927328
17265,5708.339538185869
17266,3656.814176840065
17267,4231.033600082162
17268,5261.458178570785
17269,7413.270752793921
17270,6895.524379052467
17271,4103.350733035428
17272,7767.696153548883
17273,4861.718631196449
17274,6476.716640123178
17275,5535.862775185468
17276,4838.492227306539
17277,6664.871385438825
17278,5964.454656995664
17279,3933.521317086625
17280,4011.358924294202
17281,6102.812454089279
17282,7437.823677202946
17283,4403.372385751075
17284,7208.0108785162265
17285,7118.041870304033
17286,4683.54993746661
17287,8039.287947784705
17288,6705.378354573866
17289,6905.05635467499
17290,7382.315911521178
17291,5942.390540764234
17292,6306.968152898677
17293,6121.306610716589
17294,5642.7400633451425
17295,4197.834252579074
17296,7591.5683395186115
17297,7869.968964206681
17298,7632.282786423474
17299,7337.130257014042
17300,7613.28968952404
17301,7347.130202555036
17302,5710.414229573467
17303,7179.613676208182
17304,4913.949184741397
17305,7889.000610490248
17306,6573.905162289382
17307,6482.416650290066
17308,7122.271381430026
17309,4418.639611430648
17310,4909.361979227423
17311,6932.893185885483
17312,6244.293520465006
17313,5807.58145682983
17314,6731.159338226984
17315,6025.8061581207185
17316,3446.5552859964037
17317,8311.480075042788
17318,5952.748812765241
17319,5698.6049371191975
17320,5427.777219271877
17321,5594.293231542165
17322,5593.438334970951
17323,6887.999341109345
17324,6707.367239352686
17325,3075.1696987759437
17326,6075.670278650584
17327,7165.391555628805
17328,5375.211955097305
17329,4440.337403926534
17330,4067.7451985461535
17331,6442.642595430275
17332,4200.449047056802
17333,5380.20106107828
17334,3942.527765979301
17335,6612.815884310687
17336,6803.45136562591
17337,7872.6864083354385
17338,5615.278280088596
17339,7463.9307302085645
17340,5638.217915333247
17341,5748.502900704505
17342,7537.07757695051
17343,5437.580729579508
17344,5531.499391210737
17345,6634.202466716829
17346,2116.437838505392
17347,4244.036137146421
17348,4761.942710238603
17349,4914.864724963274
17350,4707.629190093254
17351,4902.796201021226
17352,6903.190191041936
17353,6107.538365256965
17354,8164.825943886732
17355,4446.254019188822
17356,5931.117416801134
17357,6529.221847646717
17358,7122.245707148669
17359,6999.346082879438
17360,2310.8769162114163
17361,4055.175312497449
17362,6082.772353493687
17363,6974.16009950084
17364,6581.969728580551
17365,5576.212905585767
17366,5864.936569088699
17367,7228.845640572512
17368,6797.310855301649
17369,5780.2132252244155
17370,5246.677509360877
17371,6797.273921477451
17372,3861.545313035901
17373,7008.649574823043
17374,4663.976137440475
17375,7523.018232096561
17376,6701.657967002111
17377,6799.6753274277735
17378,5519.044740501867
17379,5194.142975669699
17380,7014.638933553675
17381,6973.673968191591
17382,5279.515005320988
17383,4331.547556170813
17384,5596.568360377892
17385,8075.467626847638
17386,6523.430392014845
17387,4440.654412782219
17388,5657.145702335228
17389,4281.020186441359
17390,3750.9537508895282
17391,7281.170653518585
17392,3843.048253118168
17393,6494.89606184944
17394,4682.547440617167
17395,7420.496955102538
17396,5356.257328153991
17397,5604.199500235274
17398,3296.756840222214
17399,5341.899845698987
17400,7054.499485871907
17401,6312.429750927427
17402,7548.441583801558
17403,4625.358975570609
17404,6981.901745392148
17405,6206.820820268235
17406,5392.874624645332
17407,7419.5274970696155
17408,5739.492343048841
17409,7494.022971568072
17410,6003.869427616459
17411,4846.602527161836
17412,4124.1960861671805
17413,7100.731467426339
17414,7197.757887998023
17415,2168.126786603546
17416,6314.1655928204445
17417,6268.305002543371
17418,4182.649320642529
17419,6164.511668067338
17420,7434.813411369944
17421,7273.932736537972
17422,5425.4984713222575
17423,5593.66222204805
17424,6988.910613623003
17425,6795.253328325307
17426,4164.201243585494
17427,5721.399301085724
17428,7344.944064365863
17429,7848.269585211829
17430,5781.258498940114
17431,5342.798195096369
17432,5992.633410360259
17433,6782.567624544223
17434,6181.858625026084
17435,4444.534461570282
17436,6964.6019481381845
17437,3844.3050557047873
17438,4628.251704504672
17439,4562.696523878769
17440,7165.490674699569
17441,6485.224952449088
17442,6143.506510972727
17443,4635.876617503215
17444,6233.842926801111
17445,8363.726735286451
17446,5576.202422563178
17447,6526.625066319236
17448,5384.863968715842
17449,6378.231375965323
17450,7227.729697105322
17451,6294.247594686621
17452,5200.33335309715
17453,6602.731470890099
17454,8013.658355249085
17455,7579.83517353982
17456,6459.3701828222365
17457,6224.341190176194
17458,6007.413214609422
17459,4306.607920177554
17460,5771.268879106947
17461,7264.1588641521075
17462,5456.344593266854
17463,6955.14035529022
17464,5405.316161548494
17465,4183.620808228756
17466,6410.543415285006
17467,7043.224324685598
17468,5800.161045391952
17469,5826.758173402208
17470,8336.239618706544
17471,5109.146945316054
17472,4049.7868362508475
17473,5434.4175332122195
17474,7573.0599738221845
17475,5597.964436973682
17476,6120.412577641673
17477,7234.705498188024
17478,5936.869571865765
17479,3426.7330272374506
17480,8111.939737860984
17481,5780.830619920086
17482,5617.909841576085
17483,7316.072438868062
17484,6625.910412333256
17485,6557.478107580199
17486,6533.000223665048
17487,6434.235127627483
17488,5021.767842859018
17489,5269.134229015463
17490,6505.2589316340745
17491,6800.4729289601355
17492,6142.155826236365
17493,4959.875071938685
17494,6454.729032831619
17495,6094.2234278108335
17496,6819.292355128429
17497,5590.266712571174
17498,7762.259346083363
17499,6850.474248855213
17500,7209.177855847078
17501,5521.031226495662
17502,6172.495845776744
17503,6648.95804729647
17504,8506.945798521581
17505,5808.8745550526255
17506,6310.825162810235
17507,4009.584460478399
17508,7035.728134244386
17509,3061.067920234855
17510,4485.49932514283
17511,6825.46888255991
17512,5469.366769903165
17513,4861.863815860548
17514,4992.6113812854655
17515,3672.739966722039
17516,6025.792409997467
17517,3729.466148429472
17518,7091.552504867159
17519,6567.887182672892
17520,4380.843827512942
17521,4556.088646232733
17522,7833.325261669702
17523,6140.413134509227
17524,5032.387652779209
17525,6706.237579073828
17526,6203.175040012414
17527,6740.787061201805
17528,7269.321483270466
17529,6465.514233757065
17530,4317.564188735867
17531,6135.350122221646
17532,6316.604366187247
17533,5862.489044328228
17534,6411.200115616145
17535,6818.323640651265
17536,5988.379310990689
17537,4394.847354533659
17538,8097.9195639037225
17539,4532.233532240449
17540,6292.181447439849
17541,5825.581678014537
17542,4118.780205943783
17543,5538.063298332689
17544,6102.3827119536445
17545,6405.193688261467
17546,7078.709375788014
17547,5604.4204997502675
17548,5727.505513371672
17549,5751.077222146339
17550,3682.7096407860327
17551,5079.269221278227
17552,5943.844809723278
17553,8463.60631897485
17554,6099.605130038768
17555,5362.4629411707065
17556,3681.891099796213
17557,6334.905654586655
17558,6506.78428705292
17559,5651.092333130015
17560,4659.359481285721
17561,4647.024893960899
17562,5607.095263367257
17563,6357.400410756289
17564,5149.173027148382
17565,7927.869013877373
17566,5559.855081194792
17567,5812.097045996687
17568,6211.255468926872
17569,7967.41813191114
17570,5493.090749533456
17571,5184.395505712813
17572,4976.389038900334
17573,6079.031285564377
17574,6193.279315417795
17575,5630.566536474724
17576,4429.815667859422
17577,5761.7768582373965
17578,6184.210695828636
17579,5446.817253977356
17580,6180.567592228107
17581,5407.260000106019
17582,6825.622565301091
17583,4692.042039645805
17584,6112.542047011047
17585,6431.082231469143
17586,6712.154253477955
17587,7317.365836867347
17588,4993.335103741923
17589,8281.405920604637
17590,5881.396915757526
17591,5532.286352712882
17592,8012.336219398331
17593,8223.885793173875
17594,3614.593017192249
17595,5025.215469431439
17596,7142.794183888856
17597,8393.07519810578
17598,6879.529629946835
17599,7071.826029107927
17600,5559.197450092695
17601,4259.332237115845
17602,7199.366703600269
17603,5820.493254220837
17604,5759.078694118557
17605,4378.602398865423
17606,5497.948821701267
17607,5610.018238433515
17608,6206.498545898263
17609,5121.6772149925055
17610,5139.76726094226
17611,6027.18826289298
17612,6621.4682324307805
17613,7660.024732253481
17614,7178.222432166675
17615,6854.2523668346
17616,4335.207882890163
17617,7024.534950423105
17618,4396.347560474854
17619,7048.810463910545
17620,7612.264326427563
17621,3401.0137491048686
17622,6661.583865520295
17623,6373.883743177294
17624,5094.121785288737
17625,6535.2168567673625
17626,5867.115043024078
17627,5989.577224325481
17628,6767.272275848747
17629,5655.0391894317845
17630,6238.91862448488
17631,6195.349824420529
17632,6149.675489450518
17633,5563.641916370838
17634,6296.342524686389
17635,5322.952545254208
17636,5240.946953423142
17637,7174.1016505396765
17638,5254.846343873742
17639,5107.100718078797
17640,4190.169471287434
17641,7308.110021646662
17642,5417.884059952515
17643,6157.278350873186
17644,7816.500107782017
17645,6253.85502798689
17646,7758.823888014977
17647,7354.634521207709
17648,6451.219305157858
17649,4554.583979669473
17650,4817.425771330552
17651,5842.957081107579
17652,3190.195761896689
17653,6965.432976444181
17654,8019.738207968275
17655,6598.3782120313435
17656,6488.2880390174105
17657,4529.072321793354
17658,5061.718937865456
17659,5342.9298797142765
17660,6837.711618597856
17661,7058.911426711587
17662,5500.033042622157
17663,3419.728078106051
17664,1885.3739282500856
17665,4079.7977137289654
17666,5874.092922000776
17667,5266.99751391098
17668,7511.457359184552
17669,5797.682044820669
17670,3360.9238742390817
17671,5047.220702836299
17672,5251.521197364097
17673,7400.169019326999
17674,5753.814098499983
17675,4402.492523028022
17676,6664.957218827362
17677,6624.285605564148
17678,7657.761946267487
17679,5931.886954405762
17680,6527.609623614963
17681,4275.772594622404
17682,4743.87158051534
17683,5442.745672443432
17684,6105.2643133088295
17685,7185.828425371245
17686,5321.05539606711
17687,6201.560116857843
17688,6801.384750876697
17689,8217.494605231172
17690,7160.5417207990995
17691,3115.4724326292567
17692,5115.62379670617
17693,4547.3160434679185
17694,6023.765755996012
17695,4716.100500965344
17696,8212.010086970517
17697,7493.466192229834
17698,3362.627715380676
17699,6353.911447854078
17700,5101.332837435909
17701,4260.956458694383
17702,4490.965760863754
17703,7276.480889953713
17704,5675.374181446255
17705,4436.796617178004
17706,6199.245056492404
17707,5928.628886984212
17708,4214.9364026022695
17709,6133.897335121966
17710,4645.496549965912
17711,6919.999197424293
17712,6322.594784380377
17713,7074.205732316636
17714,5996.480926347609
17715,6994.342992552442
17716,6684.506293195013
17717,6052.50472355754
17718,6428.980865048184
17719,7811.778167061268
17720,7279.982982255736
17721,5944.259481721137
17722,7600.618112018523
17723,4442.349007593983
17724,6117.503268204412
17725,6910.453149796034
17726,6312.4594004842975
17727,5945.902559852297
17728,6570.788529246955
17729,6648.213874568298
17730,7825.234546288766
17731,3827.822520164492
17732,7537.012138765498
17733,7124.4212563114
17734,4246.225734601454
17735,6858.189556903479
17736,6896.592132270749
17737,6035.620554708317
17738,7049.477654724627
17739,6490.737462321002
17740,6737.107525919478
17741,6842.392659836242
17742,6997.362013117942
17743,6598.644588488174
17744,7375.8216281740215
17745,4291.443717019989
17746,5350.667490125346
17747,5352.563813607814
17748,5346.2725247361805
17749,4274.839867805172
17750,7200.200710534692
17751,6930.302192732451
17752,4335.387274041608
17753,5493.780527972264
17754,6878.332991113817
17755,6578.343664356534
17756,6697.021816520266
17757,4898.6840038718665
17758,7371.178132966236
17759,6544.813776213534
17760,5655.84880353732
17761,7390.156475068711
17762,6812.112147320897
17763,6683.735663714649
17764,4666.699828213175
17765,7868.280521085033
17766,5807.632069779598
17767,7725.865965005752
17768,6282.208203452757
17769,6316.907095808748
17770,5670.565160199909
17771,6762.6470944646435
17772,6556.231299612922
17773,5319.428624910905
17774,6804.727663284744
17775,7866.301674728086
17776,5941.757274765
17777,7226.4734631852725
17778,4557.82409891267
17779,5930.900887410739
17780,6355.951263839215
17781,7347.008220881364
17782,7688.018383531223
17783,7225.463431973444
17784,5804.685568592237
17785,6756.231703203722
17786,7096.11049806571
17787,5021.80779703154
17788,7565.768128221363
17789,7132.8341011918255
17790,4233.973886945371
17791,7552.911357044588
17792,4098.356206428349
17793,8208.136671148508
17794,5573.144186969976
17795,5609.62575756332
17796,7723.302709436557
17797,6568.756058093438
17798,7681.236599448876
17799,6149.869964900411
17800,6622.643811592645
17801,4796.509529031138
17802,7289.97464498805
17803,3947.9835276256
17804,2621.5784685703884
17805,7051.182495526501
17806,3927.173840748256
17807,6806.344355927478
17808,5357.0482325721605
17809,6609.7341318236095
17810,6529.791881492086
17811,6779.386787386196
17812,5064.93257842827
17813,5316.196103612243
17814,5495.410612154324
17815,4838.145704711877
17816,7950.462057362316
17817,6565.738016528289
17818,6920.61228752739
17819,7370.673652978772
17820,7703.058976469454
17821,5322.019270059787
17822,6555.556080070878
17823,5739.10791409518
17824,7235.090796310175
17825,5823.979367715685
17826,6138.4074594212
17827,5296.695032347797
17828,6557.355902932101
17829,5109.29998182734
17830,6596.032394375204
17831,6120.716954182805
17832,5740.150016932981
17833,7264.626631882666
17834,5173.8558012257845
17835,7008.741962351551
17836,7797.423482284107
17837,6535.908225069439
17838,7494.872767520803
17839,4155.428539736535
17840,6165.874199972647
17841,6777.669454628523
17842,5815.257217192195
17843,6301.310152715759
17844,5773.256369950965
17845,7309.2448920444
17846,7576.130177705548
17847,5196.175562295244
17848,4663.77068969238
17849,5558.114479216756
17850,6236.936293460525
17851,7919.603784065901
17852,7421.726564341347
17853,7209.434061347566
17854,6018.259675107985
17855,7492.595939447655
17856,4372.790841246552
17857,6904.3835757468505
17858,4273.039822523128
17859,6594.906987753784
17860,5265.8469317596955
17861,6993.085953472645
17862,4309.667754367497
17863,7831.928990091784
17864,4936.6118484730405
17865,7250.723300366998
17866,5577.010170873891
17867,7903.991556002517
17868,7708.231209696316
17869,5455.2810821937655
17870,5536.424353958689
17871,5223.331357276706
17872,6115.8995117185195
17873,7714.920600875677
17874,3628.7265971139127
17875,1977.7874454510581
17876,6732.309543266625
17877,5826.393771814782
17878,6354.660391250435
17879,7528.679604248475
17880,5335.418520356193
17881,5711.115460453779
17882,7177.47369869253
17883,6919.225791466093
17884,6951.369483531785
17885,5808.2738703702935
17886,6585.989137943336
17887,8175.775904638546
17888,5890.462190030545
17889,6402.211896129126
17890,6728.89947981669
17891,6634.731558989096
17892,5788.73134590776
17893,5896.88537276464
17894,6574.024423139077
17895,6801.229115220129
17896,5982.598034673653
17897,4369.725537788524
17898,6157.700818782536
17899,4387.751725493252
17900,6263.5240894756
17901,7298.933149838791
17902,6931.282175185357
17903,5665.068745899368
17904,4630.633664852057
17905,6550.821613038729
17906,7136.339456711573
17907,4352.6887346766725
17908,7202.5242287254705
17909,7530.781227932697
17910,5592.905123721543
17911,7319.598050237429
17912,5714.636848287839
17913,5066.669611610138
17914,5847.137701754293
17915,5912.014883212704
17916,6375.744881638146
17917,6349.666078079325
17918,5286.356642424365
17919,3608.2734132679525
17920,7517.00942600413
17921,4387.854483311145
17922,5493.165400177976
17923,7667.797915846747
17924,7284.704411666298
17925,4182.567067528918
17926,6686.713945074879
17927,6449.577480250825
17928,5760.256713009704
17929,6644.779393917922
17930,4495.568247603852
17931,6833.893206706442
17932,4424.268199476781
17933,7376.180698156886
17934,7552.627804187229
17935,7569.24050991114
17936,6706.085289238188
17937,6085.409511299244
17938,5912.458453638858
17939,2925.632334730731
17940,5474.085775318722
17941,7186.426537198649
17942,5432.857553509707
17943,5304.4505520286675
17944,3090.838099992501
17945,3107.0202282353134
17946,4212.061563886938
17947,5601.997195262869
17948,7642.868957850682
17949,7559.678443396613
17950,5523.540022048886
17951,8268.758175045472
17952,5104.5589199627975
17953,6924.2431768466695
17954,6592.079303839117
17955,5586.7354382023905
17956,7000.121331764839
17957,5342.439697508539
17958,5644.259928939325
17959,5990.906342137288
17960,5854.720715390476
17961,4588.365221875852
17962,7236.155158486044
17963,7305.936704141799
17964,5320.0374607682625
17965,6681.135238862818
17966,4151.984908653877
17967,7819.086656996382
17968,6323.150994793939
17969,5624.755573456134
17970,6839.500913734938
17971,7602.630075293085
17972,6054.86908390632
17973,4507.883059829633
17974,5116.679054666806
17975,4051.972315466644
17976,2684.375486224085
17977,7760.941422269603
17978,5354.185361873632
17979,5067.162140270274
17980,4843.4374038432725
17981,6250.3082510473
17982,5693.367218442593
17983,4295.105028364503
17984,7532.115877125807
17985,7080.677439269334
17986,6282.6045345604225
17987,6228.059166352518
17988,5158.130191586994
17989,5237.1477369963695
17990,6020.644161063712
17991,4551.19556069633
17992,6479.08016709618
17993,5586.724466902188
17994,6940.654576920945
17995,6686.588894634088
17996,4529.363712243528
17997,5852.795446847142
17998,7278.0287188430575
17999,3909.5483459224815
18000,6819.42043704089
18001,4147.897990952172
18002,3362.1801420053894
18003,6799.975728023894
18004,4136.270781430028
18005,16740.932359155628
18006,5776.147649931759
18007,3101.4253934305866
18008,4653.703163482263
18009,7243.658182169278
18010,4322.0251498047655
18011,3507.773810282102
18012,3486.19339282989
18013,6784.246285079979
18014,7362.444859904877
18015,4111.768113393118
18016,6538.717102460543
18017,7890.255913076865
18018,4794.4746988201705
18019,4705.773106597474
18020,5828.931075686157
18021,3911.793106034976
18022,6223.031548760502
18023,7057.764945327497
18024,5242.061519806362
18025,5287.358408904299
18026,5714.073944096495
18027,7139.316288393645
18028,4382.654863676924
18029,6458.534451692769
18030,7263.7691648477
18031,7597.656839641072
18032,5535.787807479547
18033,6517.944631320721
18034,5409.087197841188
18035,7016.14780242847
18036,7805.094541446143
18037,7819.54343416887
18038,6898.2683411618045
18039,6582.851301310921
18040,6481.977153659795
18041,7153.099966381235
18042,6314.371092716655
18043,5675.411530095635
18044,5610.951592635704
18045,4548.249024785408
18046,5335.400072175452
18047,3943.358953563902
18048,5688.970500394645
18049,5691.886256662654
18050,4064.395960032809
18051,6712.491812989112
18052,5042.647227690441
18053,4877.910530413213
18054,5444.67532727401
18055,7881.278875960286
18056,6074.146077848077
18057,6166.155381348155
18058,5429.9977932529155
18059,6910.95991456193
18060,3674.854272299343
18061,6545.596418172745
18062,5227.942015418869
18063,6490.924081863076
18064,7843.417779621962
18065,7688.9487889577995
18066,7057.375015097726
18067,3278.836763209809
18068,5946.416093195434
18069,7482.616746363661
18070,5725.860065389728
18071,7020.65322887159
18072,5745.367255333562
18073,6124.354131313028
18074,4905.223164372112
18075,6698.972096896282
18076,4284.276929041658
18077,6033.1409306226815
18078,5235.545608502988
18079,8186.381174938886
18080,6769.61881192909
18081,4043.4568118837615
18082,7881.563089138715
18083,5134.138232552735
18084,8246.456816408934
18085,4250.771660444188
18086,4000.1786218355114
18087,8360.343762584062
18088,4476.862831328327
18089,7065.582779196847
18090,5073.1009593679
18091,7276.843282242024
18092,6920.871200166614
18093,4792.073831787801
18094,3766.010066148983
18095,3558.1369421446816
18096,4035.547108953689
18097,4836.960289600439
18098,6367.760490469325
18099,7788.060873407701
18100,5245.538840377858
18101,6007.089056597
18102,6923.877323458599
18103,3571.3803756924935
18104,7956.4568807001915
18105,5388.117100797998
18106,7062.019592462092
18107,5367.582461336564
18108,6071.866689056301
18109,5243.410462795248
18110,6414.687212132066
18111,6786.047501592872
18112,7252.506658436977
18113,4418.8467206304185
18114,7912.0449390460235
18115,4505.72405361566
18116,7839.055057617487
18117,5237.832090038669
18118,7706.02570780488
18119,5588.589164651684
18120,5609.2560553051335
18121,6658.415276615755
18122,4654.789127323865
18123,7327.965008007566
18124,6072.824017339238
18125,5895.068996066582
18126,4951.5465506413575
18127,4789.0863925326485
18128,6714.634490067168
18129,3688.9198103546714
18130,4995.292836178829
18131,7765.439497127902
18132,7519.641257319965
18133,5430.534473631724
18134,6625.92646459078
18135,6712.661046881677
18136,7471.911774432745
18137,5368.86149974323
18138,3443.281320924555
18139,6478.774282721783
18140,5131.370094444032
18141,6760.811679948262
18142,7388.751273318584
18143,4785.5546049252
18144,6391.634723144531
18145,6514.14412023412
18146,5418.349142934434
18147,6202.763817718752
18148,5205.339384733548
18149,6241.302256043701
18150,7410.375009213168
18151,4885.611628845992
18152,6600.11176680343
18153,6873.556718307
18154,4047.678086110973
18155,7719.033148963117
18156,7073.900805411947
18157,5060.273106379664
18158,5655.472442706832
18159,6666.223347183885
18160,7717.376600317279
18161,6465.458731988129
18162,6390.1186117641455
18163,4849.848710572065
18164,6809.131187127882
18165,4004.4193855711505
18166,4615.444981187429
18167,7504.268499811775
18168,8101.761436754907
18169,5665.269968783688
18170,5632.108842459149
18171,7377.591230630046
18172,6095.145829483504
18173,4188.155863524814
18174,7903.835321363368
18175,5480.802496615544
18176,7463.155083642257
18177,7895.47113380021
18178,5758.60006375424
18179,5851.402238266115
18180,8069.559243956617
18181,7431.298749672469
18182,7210.049119141435
18183,6009.259273639169
18184,7178.483448365387
18185,7209.795929231644
18186,3546.5937719649733
18187,7792.507599748003
18188,6212.879523504541
18189,5452.480953332356
18190,3421.578500149775
18191,6695.5666009613315
18192,6290.826350796327
18193,4737.822238895839
18194,7994.447009745029
18195,5659.7470294096365
18196,6199.896237574962
18197,6311.055648604936
18198,6299.336381225918
18199,7742.209117730351
18200,8017.317799637935
18201,5640.102745856864
18202,5593.970725561412
18203,8192.231264484553
18204,5102.807360015653
18205,3407.362379677224
18206,8034.989952980866
18207,6998.129799250117
18208,6840.084109804863
18209,6164.2226948096495
18210,6242.863054372275
18211,5995.036980260774
18212,4480.318108967183
18213,4698.944596507455
18214,6731.265605613719
18215,4364.120861100244
18216,5684.988819520618
18217,7168.671621553977
18218,6141.0495413895405
18219,6117.891620205415
18220,3749.3032092719104
18221,7923.136017534599
18222,6128.108953037241
18223,4677.059956705852
18224,6964.18797816089
18225,5219.224486875694
18226,6183.931623285321
18227,4451.085426550624
18228,5405.19587950843
18229,5654.129295114809
18230,6544.883360697492
18231,5877.734055824525
18232,4216.686769577739
18233,7435.1455037496435
18234,7262.74236727776
18235,5109.959703545507
18236,7167.606558672588
18237,3483.9247602568475
18238,5486.494284700302
18239,5608.260181455535
18240,5683.069507906011
18241,4681.069610200077
18242,6316.654585801461
18243,4250.15311968845
18244,5308.757582705476
18245,5039.988916141301
18246,6811.054584473488
18247,4426.452974418028
18248,5270.512282570991
18249,4899.088445044865
18250,6973.505905247079
18251,6306.853878841859
18252,6951.757960833099
18253,6919.470849996592
18254,4205.450865225664
18255,8160.249971282474
18256,6488.312885276891
18257,7504.613555116817
18258,6566.115251821807
18259,7154.635218849929
18260,7230.06016189206
18261,5353.464526895357
18262,5229.926237052759
18263,6815.129243059369
18264,4922.277903463378
18265,4968.066600061289
18266,4590.26866718524
18267,6291.5369578601085
18268,7060.645213966283
18269,8055.894647536963
18270,5426.065008120957
18271,6044.46522512768
18272,5620.961685034044
18273,6455.247920502758
18274,5453.863194379935
18275,6935.195504663792
18276,4195.744949152377
18277,7046.142788561503
18278,7474.785940318062
18279,7159.72806924408
18280,5932.275896192914
18281,4108.599379203075
18282,8127.582321883156
18283,7816.488672663
18284,5369.442606313502
18285,6763.365504987493
18286,8102.053903267475
18287,6180.909065493749
18288,7509.061566669352
18289,7685.866314086062
18290,7574.162067605308
18291,4843.043557919474
18292,8165.916561708869
18293,6985.452330271497
18294,6131.868191074564
18295,4558.976608389179
18296,6397.093740158357
18297,6865.5611148383805
18298,6965.730979569542
18299,3880.692103117786
18300,7330.3681690584335
18301,5197.505633017856
18302,5859.884496605322
18303,5263.126570158249
18304,6936.47559945793
18305,5722.249418720537
18306,6214.567393828365
18307,3219.098341783673
18308,5404.6149531706815
18309,4679.992597283937
18310,5038.209681330031
18311,7784.649306485408
18312,5334.147797004764
18313,6233.06083409677
18314,6644.152050411879
18315,7559.2342784711045
18316,4594.382010240873
18317,6185.173075400478
18318,8228.094542778714
18319,4673.327694023874
18320,7061.277372368841
18321,5167.755061517126
18322,6833.75782268355
18323,5509.08412969065
18324,7438.426571890045
18325,5262.167532276276
18326,7271.298242507084
18327,7833.356096011195
18328,8212.134307064549
18329,4606.390426649401
18330,5690.529621280389
18331,3733.460613227341
18332,7084.030167571142
18333,5157.958564011086
18334,7158.978891780092
18335,4746.32630336507
18336,7313.389757168645
18337,7409.81609165374
18338,5709.529588041446
18339,2996.8763265523176
18340,5188.300775348603
18341,5878.043448935058
18342,5894.2152052512465
18343,3386.6021671757044
18344,7132.621878174429
18345,4362.212823938571
18346,6093.584076095773
18347,3901.0576512542148
18348,6154.919947459268
18349,6045.080718931969
18350,7234.1119779198
18351,7231.3741154427335
18352,7903.722084359661
18353,5820.458553122764
18354,4559.595719979061
18355,4105.245426187113
18356,5811.463571474949
18357,5773.474978260838
18358,5584.0969787291015
18359,6625.0374866731545
18360,3969.5483481340025
18361,3673.926411057473
18362,4558.369765188398
18363,5682.022789003607
18364,6210.103083839044
18365,7130.194472474768
18366,5511.435871292739
18367,5728.578607156856
18368,7205.901001387792
18369,5264.476614234093
18370,5629.4557997364145
18371,5962.809808135278
18372,7959.794655257392
18373,7150.062329663482
18374,5265.135664200361
18375,6971.006089469114
18376,4412.877448305217
18377,6991.023473295538
18378,5157.441787134223
18379,7155.1688934414715
18380,6020.6870003669865
18381,6421.570063227093
18382,6236.587086478772
18383,7132.8553435045205
18384,6963.946196131237
18385,5219.944156982472
18386,5236.742128109217
18387,3841.2468338009585
18388,6633.312205672385
18389,4846.399269134647
18390,6226.675222182676
18391,5932.875769625388
18392,5192.517364029394
18393,7313.284569717457
18394,5625.779328250498
18395,3142.152854467145
18396,4476.798104829318
18397,4066.2250497826026
18398,4386.707052453239
18399,6235.648633278253
18400,6519.246126771764
18401,3901.531299493183
18402,5775.4618841400825
18403,5338.599341498537
18404,8055.562536687263
18405,5161.028691711793
18406,7985.4792054431
18407,6502.216641660547
18408,6589.8833551989055
18409,5760.726670891745
18410,7022.076159128584
18411,6429.977192538754
18412,7196.690757919416
18413,6123.751013655241
18414,7444.089341116374
18415,7366.506890640108
18416,7323.985010412664
18417,4870.582843596851
18418,5693.505907378538
18419,5835.18586026606
18420,6831.68141080281
18421,6116.635730293438
18422,6824.769387114397
18423,6171.778821405311
18424,4303.418860829359
18425,6645.17250380769
18426,6794.698384480824
18427,7333.891208304146
18428,6535.760999843158
18429,6845.752357858816
18430,6772.937384406201
18431,5451.04843553225
18432,5385.214543170018
18433,6812.162589524171
18434,5342.532904475898
18435,6379.52948477914
18436,5900.342192480568
18437,5743.402774232248
18438,5746.7509103090315
18439,5567.254922716916
